ID,Wahlbeteiligung,CDU,LINKE,SPD,Gruen,AfD,FDP,PMUT,FW,MLPD,Volt
02622,0.805955812,0.044364508,0.170263789,0.158273381,0.407673861,0.045563549,0.067146283,0.019184652,0.003597122,0.000000000,0.011990408
02623,0.838461538,0.033068783,0.182539683,0.158730159,0.452380952,0.022486772,0.066137566,0.018518519,0.001322751,0.003968254,0.010582011
02624,0.852529602,0.032953105,0.182509506,0.149556401,0.475285171,0.013941698,0.068441065,0.012674271,0.000000000,0.000000000,0.010139417
02625,0.856996295,0.033272266,0.186033133,0.137669098,0.453696981,0.028245400,0.072654967,0.022419821,0.007473274,0.000000000,0.010400027
02626,0.838755622,0.042081011,0.178190553,0.132925741,0.454411897,0.023215557,0.089179169,0.015616176,0.006392156,0.000000000,0.012555144
02627,0.840256171,0.072601024,0.174080873,0.205098455,0.375943140,0.042182654,0.060735750,0.017013551,0.005047286,0.000000000,0.010094572
02628,0.852585259,0.085714286,0.118181818,0.163636364,0.425974026,0.025974026,0.116883117,0.016883117,0.006493506,0.000000000,0.012987013
03100,0.749548154,0.126032160,0.138548457,0.226770969,0.231203824,0.082225120,0.086397219,0.031464581,0.017296827,0.000608431,0.007648848
03101,0.763322308,0.136358092,0.140748872,0.217465545,0.184900598,0.102695451,0.092450299,0.039273082,0.013782169,0.000609830,0.006830101
03102,0.754127358,0.139776358,0.159744409,0.266773163,0.152555911,0.107028754,0.069488818,0.037539936,0.011980831,0.000000000,0.002396166
03103,0.559404084,0.131189051,0.154770098,0.264413525,0.076648141,0.164083702,0.066620353,0.036371427,0.020568490,0.000000000,0.004931114
03104,0.645031516,0.137077427,0.152262362,0.315266073,0.063994071,0.153688879,0.070039925,0.035996848,0.010246316,0.000000000,0.004452373
03105,0.705712307,0.123130009,0.176603551,0.322115210,0.070624677,0.155721534,0.042637606,0.031707033,0.009106991,0.000000000,0.002657116
03106,0.553007774,0.123612789,0.129209431,0.233103616,0.063553172,0.232669094,0.051664653,0.045407538,0.029330228,0.000000000,0.004875336
03107,0.669640674,0.106796639,0.118922350,0.303831381,0.070290393,0.196970186,0.053828691,0.032127218,0.026048223,0.000000000,0.004357509
03108,0.654256613,0.110512680,0.136107404,0.297429536,0.058393656,0.183572270,0.063484337,0.046645207,0.011220853,0.000000000,0.002144932
03109,0.772449266,0.180924987,0.107354712,0.233693223,0.077956805,0.210684327,0.075801294,0.032117213,0.017233013,0.000000000,0.003628427
03110,0.681349303,0.124593996,0.111369528,0.241920608,0.111636069,0.188105173,0.064457046,0.041074516,0.020197005,0.000000000,0.008175512
03111,0.783727678,0.163320648,0.091712630,0.250328829,0.144455722,0.119743119,0.120914846,0.033372866,0.014228435,0.000000000,0.003024132
03112,0.703925660,0.154915968,0.080256995,0.266987113,0.121823949,0.160893934,0.106356953,0.036232706,0.009386527,0.000000000,0.006844457
03113,0.761073676,0.207649802,0.112052395,0.212010691,0.139687790,0.134933558,0.098588706,0.031619055,0.007652645,0.000000000,0.006109605
03114,0.837504452,0.211337940,0.106666330,0.235433747,0.129649187,0.125218863,0.115040614,0.021262270,0.010137824,0.000000000,0.003820159
03115,0.821291961,0.176550843,0.114770086,0.252721696,0.159400669,0.101301180,0.108668951,0.021606080,0.011931846,0.001104381,0.003995310
03116,0.675533442,0.134125056,0.103070543,0.254300715,0.132910244,0.164998045,0.088890751,0.034491827,0.006751285,0.000000000,0.002685620
03117,0.654360874,0.130337863,0.103983833,0.225001432,0.131697231,0.173262118,0.080569893,0.058515320,0.010994734,0.001091140,0.006815069
03118,0.811768593,0.191757465,0.120080452,0.238032408,0.157187361,0.109906770,0.104999509,0.019980643,0.007186983,0.001032113,0.002287283
03119,0.744992708,0.192911029,0.094464997,0.221536658,0.098454434,0.178953251,0.105515255,0.031753735,0.013821225,0.000000000,0.001657539
03120,0.800557389,0.181868434,0.088784097,0.215695631,0.159960786,0.121652072,0.131830390,0.020126585,0.020855756,0.000000000,0.005383022
03121,0.810539455,0.177355090,0.096821201,0.215922928,0.160431837,0.135301635,0.112921650,0.022283539,0.013137749,0.000000000,0.007800068
03122,0.829283034,0.212437990,0.119572337,0.220252167,0.137440061,0.121684277,0.104393102,0.026194293,0.009991169,0.000960621,0.004931424
03123,0.794280706,0.188447259,0.096277176,0.254260431,0.108390388,0.147059907,0.115306341,0.032156689,0.014141834,0.000000000,0.002347219
03124,0.853228455,0.213981512,0.117483684,0.242317678,0.146946283,0.096192478,0.109443781,0.017895833,0.002802205,0.001047540,0.001396719
03125,0.812504348,0.205508867,0.110648397,0.235592002,0.121759257,0.144567758,0.090961859,0.022155718,0.013254553,0.000000000,0.002793763
03126,0.762027859,0.188005921,0.083364830,0.238503575,0.143831302,0.118680903,0.127885918,0.024717314,0.025229141,0.000000000,0.004960786
03200,0.782736510,0.225786357,0.069915658,0.240048408,0.176665649,0.096990930,0.106193703,0.017736140,0.014372068,0.000917333,0.003780900
03201,0.790998631,0.186077895,0.084336962,0.220628792,0.057604464,0.257792962,0.098629638,0.030829125,0.018485694,0.000000000,0.001338767
03202,0.787442114,0.193980087,0.072864351,0.209212117,0.130523529,0.182584841,0.098167936,0.032708577,0.017856389,0.000000000,0.004964798
03203,0.698250822,0.177430627,0.109452184,0.268500376,0.097141481,0.141784004,0.087636380,0.033498741,0.017833296,0.000000000,0.004894827
03204,0.740022566,0.186808338,0.102439897,0.253591872,0.110186510,0.135048178,0.089202919,0.039591681,0.013542263,0.000000000,0.002318260
03205,0.744438256,0.186492139,0.093897222,0.240438031,0.119137246,0.141822088,0.093361091,0.035890416,0.017848248,0.000000000,0.001847944
03206,0.826020616,0.204215824,0.065337413,0.229608637,0.155544811,0.142487232,0.126940760,0.019541223,0.012357078,0.000000000,0.004205921
03207,0.748803193,0.180578063,0.076297709,0.253096114,0.156681902,0.112535143,0.108698666,0.036296527,0.011586706,0.000000000,0.002956906
03208,0.752731788,0.156934154,0.105503121,0.275614740,0.158060077,0.105141713,0.098872687,0.028829179,0.010842218,0.000000000,0.004503691
03209,0.735431816,0.146618112,0.098648339,0.260074025,0.170417687,0.118425766,0.095944521,0.021968838,0.017944202,0.001795913,0.007176188
03210,0.829033288,0.174267735,0.099742037,0.242661593,0.197629192,0.081105503,0.105173825,0.029689175,0.011248519,0.000000000,0.009684048
03211,0.813883300,0.197875867,0.093099142,0.252435790,0.168879084,0.084199737,0.107503388,0.026367817,0.012132322,0.000000000,0.003868843
03212,0.770213020,0.154696357,0.113586295,0.212747642,0.255254927,0.075987222,0.094682744,0.025193045,0.011114016,0.000000000,0.011176186
03213,0.803564192,0.150791237,0.140538889,0.194730401,0.257108142,0.070018469,0.100548160,0.016483922,0.011105665,0.000884319,0.004452600
03214,0.785130921,0.114038404,0.153290100,0.203872286,0.267566753,0.067916549,0.103774956,0.012852159,0.017596827,0.000957682,0.002862111
03215,0.701230653,0.190895319,0.097124081,0.252457996,0.130102890,0.152839968,0.091230012,0.021960920,0.014581515,0.000000000,0.004721952
03216,0.759801112,0.138987971,0.105678100,0.263757256,0.196557363,0.110849510,0.084114168,0.029175817,0.011980304,0.000000000,0.004040308
03217,0.798605399,0.119850080,0.106704256,0.264016334,0.212656457,0.102114183,0.093892315,0.027639455,0.016596767,0.000000000,0.005788123
03218,0.821364853,0.182018997,0.108598304,0.234773305,0.163853062,0.110800996,0.097300536,0.027056527,0.014170416,0.000000000,0.006483414
03219,0.779903458,0.149354258,0.103964644,0.280167517,0.136590562,0.118902751,0.101334386,0.027750557,0.014974672,0.000880003,0.005287329
03220,0.818995182,0.146362098,0.130287648,0.208967851,0.253807107,0.076988156,0.098138748,0.026226734,0.008460237,0.000000000,0.005922166
03221,0.839831468,0.166496051,0.107010626,0.253582511,0.197252356,0.085290785,0.107515738,0.021564098,0.009441396,0.000000000,0.012946035
03222,0.672797592,0.153661505,0.104434369,0.248433220,0.090462310,0.174113241,0.093941786,0.034254560,0.026198964,0.000000000,0.006076221
03223,0.736261071,0.200428863,0.115978065,0.231888388,0.183597414,0.097750943,0.093165285,0.019905925,0.006635308,0.000000000,0.009527399
03224,0.800140675,0.139842150,0.083752839,0.266471868,0.216814089,0.085182068,0.096409458,0.026011974,0.013021867,0.000000000,0.006034524
03300,0.799233367,0.170575328,0.122023080,0.227313726,0.156196810,0.132198935,0.103048357,0.024372676,0.010328220,0.000920708,0.005624464
03301,0.811358862,0.181871996,0.124397738,0.232099102,0.169509544,0.114200613,0.096562828,0.025293997,0.011640676,0.000989584,0.004880968
03302,0.681319749,0.100709921,0.146466840,0.245992045,0.149025244,0.146684886,0.078976202,0.042811483,0.008841759,0.000939414,0.007420827
03303,0.650129719,0.125254929,0.134313033,0.267358215,0.113310190,0.138237108,0.076972613,0.048031818,0.016910981,0.000498633,0.003926439
03304,0.787503896,0.148694167,0.129247305,0.271532847,0.158086118,0.115341860,0.084460591,0.027245028,0.007741244,0.000425233,0.003063684
03305,0.787578972,0.122419050,0.123906946,0.237648637,0.230825050,0.100713458,0.087855967,0.032389170,0.016000976,0.000466492,0.004039880
03306,0.775302465,0.126874238,0.125744375,0.239524799,0.257833362,0.077292167,0.087505882,0.014172728,0.012035880,0.000000000,0.005691269
03307,0.810740114,0.102974010,0.162815419,0.252682457,0.224421625,0.095023823,0.070191100,0.033283451,0.009415691,0.000000000,0.008092953
03308,0.803547094,0.097486031,0.155024298,0.219836518,0.256413753,0.087629595,0.069783940,0.028641557,0.011337161,0.000501940,0.009783655
03309,0.748471268,0.086183284,0.148430372,0.207786906,0.342624243,0.061243437,0.061926334,0.021224361,0.009136333,0.000000000,0.008614284
03310,0.812931519,0.096015527,0.135111598,0.200970522,0.334129282,0.073083997,0.063524065,0.014686025,0.008683933,0.000893947,0.010052201
03311,0.804863488,0.094127441,0.163689278,0.244541455,0.287628444,0.059465205,0.071883890,0.015366833,0.011159616,0.000832499,0.008452274
03312,0.869588766,0.084629547,0.165599062,0.228944344,0.336126174,0.054037845,0.058437808,0.014899214,0.010628797,0.000000000,0.007768136
03313,0.842969776,0.149692353,0.127609738,0.196956885,0.298173079,0.051852938,0.094396207,0.019195745,0.009237014,0.000000000,0.005025727
03314,0.715666390,0.080905793,0.149521104,0.226674350,0.385260534,0.035485687,0.049105643,0.015818770,0.006770666,0.001531396,0.004050070
03315,0.843895459,0.065281596,0.188442765,0.195114365,0.380459223,0.056524459,0.041145943,0.020423627,0.006953549,0.000437020,0.005742053
03316,0.839196056,0.071224992,0.134628795,0.220039757,0.366337159,0.054296927,0.067475952,0.014267954,0.007125778,0.000000000,0.007109382
03317,0.816972882,0.081052504,0.143600994,0.201823845,0.383310508,0.045084026,0.062144935,0.024787321,0.007316111,0.000000000,0.008190684
03318,0.834623239,0.079463458,0.138892305,0.205073924,0.371677482,0.056071345,0.064956571,0.019331540,0.008231545,0.000000000,0.007286370
03319,0.727965270,0.132748433,0.158314497,0.241231819,0.136135338,0.133374098,0.077106853,0.033303216,0.011962671,0.000552654,0.001533234
03320,0.790491631,0.125767548,0.119216566,0.236089973,0.292906106,0.061201776,0.091419547,0.014679697,0.007285695,0.000000000,0.006496829
03321,0.782598360,0.118440503,0.175783064,0.231541957,0.241968615,0.067364684,0.063164213,0.020044245,0.012088393,0.001457948,0.006739206
03322,0.841623904,0.082222570,0.165781904,0.220689408,0.334659658,0.058927637,0.065604295,0.015073929,0.009232077,0.000000000,0.004695672
03323,0.890108190,0.090727081,0.115776733,0.216389237,0.383479695,0.038903202,0.076508562,0.024504205,0.008407102,0.000000000,0.009260566
03400,0.714072553,0.154182358,0.128218671,0.240853005,0.147745017,0.123555234,0.085711935,0.031182067,0.016590888,0.000000000,0.007526178
03401,0.663284674,0.109165917,0.152139419,0.234701433,0.173004707,0.148913101,0.060744698,0.037843127,0.009123605,0.001480933,0.005024594
03402,0.768163122,0.110405562,0.157705678,0.236292005,0.178285052,0.122572422,0.078725377,0.036431054,0.012792584,0.000509849,0.003731170
03403,0.795331273,0.109206646,0.177834191,0.213352039,0.251379836,0.086572567,0.064122997,0.029292283,0.008347410,0.000000000,0.007116294
03404,0.777205409,0.114904246,0.140716070,0.202331391,0.327227311,0.054954205,0.084096586,0.014987510,0.009991674,0.000832639,0.007493755
03405,0.691036236,0.110799439,0.136979897,0.251986910,0.193548387,0.110331931,0.077138850,0.035063114,0.012622721,0.000467508,0.004207574
03406,0.762536023,0.130468150,0.171143515,0.280890253,0.125863392,0.098234843,0.085188028,0.028396009,0.015349194,0.000767460,0.006139678
03407,0.708281054,0.119711971,0.135013501,0.265526553,0.105310531,0.171917192,0.063006301,0.046804680,0.017101710,0.000900090,0.005400540
03408,0.664754440,0.123601573,0.136044195,0.312364536,0.103722570,0.150938852,0.063439126,0.037276781,0.008334002,0.000430566,0.003057747
03409,0.778319541,0.172479187,0.132612662,0.235709884,0.145908156,0.129098602,0.081109405,0.032666664,0.010784674,0.000403352,0.009171266
03410,0.753731343,0.093105184,0.161550075,0.217916457,0.224458983,0.097634625,0.054856568,0.041771515,0.015601409,0.000503271,0.001509814
03411,0.788560645,0.185453679,0.106179626,0.240385915,0.135687308,0.128917694,0.099277251,0.027598879,0.015737745,0.000378810,0.005726410
03412,0.739950563,0.183630298,0.118512039,0.236252424,0.164172651,0.124354322,0.090138798,0.027478522,0.009738802,0.000000000,0.003301148
03413,0.799255801,0.177645150,0.108374050,0.266032800,0.097512259,0.159875481,0.089248700,0.034512363,0.007779612,0.000000000,0.001885509
03414,0.863945086,0.208007917,0.100323998,0.243731639,0.116101816,0.141433315,0.095994698,0.024958689,0.007567598,0.000000000,0.002898515
03415,0.849322528,0.215268021,0.101893257,0.240801114,0.126898372,0.121840058,0.093328465,0.025297990,0.014864415,0.000932386,0.002330965
03416,0.810428668,0.121184187,0.134983453,0.258089012,0.217704879,0.095807241,0.076653563,0.033595756,0.007261656,0.000000000,0.006791909
03417,0.689813839,0.138312630,0.133457343,0.306387540,0.118773252,0.141213191,0.060233937,0.040804906,0.006258276,0.000488682,0.002419762
03418,0.695338458,0.220374624,0.097608144,0.236362708,0.115218329,0.151413074,0.087283492,0.026374911,0.010119570,0.000944679,0.002361697
03500,0.769744504,0.080593352,0.159767229,0.244353206,0.287435106,0.077618676,0.053866513,0.023311052,0.008596021,0.000000000,0.010552747
03501,0.722943723,0.092576419,0.209606987,0.262008734,0.163318777,0.105676856,0.055895197,0.027074236,0.013100437,0.000873362,0.005240175
03502,0.838396929,0.084084426,0.165777286,0.227269276,0.304168158,0.070049567,0.057175241,0.019864641,0.003953405,0.000000000,0.010520721
03503,0.795407760,0.092075491,0.181002490,0.241955581,0.256067449,0.079827499,0.044358681,0.023693691,0.012264543,0.000432672,0.009235842
03504,0.804687890,0.055829607,0.159510713,0.218001249,0.374808946,0.053605932,0.056268419,0.020823672,0.007088014,0.000000000,0.004430204
03505,0.692741650,0.110205996,0.148371622,0.233218246,0.296568953,0.050934533,0.068737136,0.023703605,0.007013147,0.000000000,0.009332880
03506,0.783645656,0.085840059,0.151137197,0.206896552,0.315480558,0.062362436,0.083639032,0.018341893,0.011005136,0.000000000,0.007336757
03507,0.713426854,0.123927550,0.158245949,0.273593899,0.164918970,0.101048618,0.069590086,0.030505243,0.012392755,0.000953289,0.005719733
03508,0.753193167,0.078852430,0.181146760,0.234632326,0.271171921,0.084029493,0.045510360,0.033328841,0.008449006,0.000000000,0.005632671
03509,0.733702841,0.110173974,0.159022045,0.264899407,0.211945056,0.088468477,0.064211460,0.026080841,0.013936281,0.000983000,0.004296612
03510,0.754000847,0.109178588,0.146941111,0.237341719,0.199085443,0.100499128,0.086068941,0.028302119,0.012789207,0.000860037,0.005845178
03511,0.827735907,0.081377696,0.184069877,0.205483562,0.284305602,0.087620881,0.053338657,0.026014355,0.004233136,0.001875883,0.002888225
03512,0.753980889,0.078563365,0.169477141,0.225133706,0.217610568,0.114881045,0.056595448,0.034824004,0.016605980,0.000855140,0.006182452
03513,0.814134664,0.110218396,0.162230726,0.218218823,0.207079064,0.123240300,0.064777078,0.034272798,0.011297098,0.000000000,0.008536055
03514,0.678074883,0.116176524,0.150028893,0.208784561,0.174948851,0.134050717,0.080269878,0.031634624,0.016098955,0.000000000,0.011549975
03515,0.773495745,0.181403095,0.123312384,0.230938112,0.165198575,0.129244721,0.072731914,0.024342033,0.011893850,0.001145136,0.006722505
03516,0.831018415,0.179851291,0.124727961,0.265978686,0.136109602,0.109061113,0.088232540,0.024896522,0.010072481,0.001337254,0.003698987
03517,0.717930019,0.158536498,0.121467500,0.239616835,0.138053227,0.146882628,0.095120063,0.022697761,0.015465732,0.000000000,0.008208201
03518,0.785936792,0.093227656,0.177621525,0.195037148,0.268208542,0.087371735,0.056682175,0.030209885,0.016256649,0.000000000,0.007337586
03519,0.780763831,0.080105563,0.181392476,0.238697801,0.278430531,0.067575949,0.048401855,0.024020821,0.013452919,0.000486080,0.006287579
03520,0.802682694,0.091814491,0.160747595,0.193036100,0.342343001,0.044182729,0.067181157,0.023195933,0.010914012,0.000000000,0.010668959
03600,0.794336453,0.054533329,0.191130577,0.190675565,0.389319989,0.044373602,0.070353746,0.010206080,0.005601094,0.000000000,0.005086485
03601,0.718923366,0.062477495,0.175155322,0.172524229,0.397779861,0.037696451,0.071260505,0.010317655,0.008776342,0.000000000,0.011354089
03602,0.808606294,0.058213716,0.129186603,0.177830941,0.442583732,0.045454545,0.071770335,0.015151515,0.004784689,0.000000000,0.010366826
03603,0.836511932,0.062619999,0.159528577,0.195461422,0.406864289,0.033382908,0.071071403,0.014855919,0.005522582,0.000000000,0.007944703
03604,0.841704526,0.068273128,0.151492926,0.193619198,0.412041348,0.034970392,0.064769643,0.010588243,0.004743669,0.000000000,0.007810052
03605,0.846655124,0.046704663,0.174916212,0.173117082,0.441432491,0.031354965,0.055170890,0.012472378,0.007881556,0.000000000,0.009287529
03606,0.847888932,0.082917941,0.142332514,0.164582684,0.445857576,0.031544226,0.067151000,0.011988136,0.007757116,0.000000000,0.009998980
03607,0.851798561,0.055225149,0.154630416,0.174171623,0.453695837,0.023789295,0.066270178,0.006796941,0.007646559,0.000000000,0.017841971
03608,0.846583851,0.066273932,0.120765832,0.165684831,0.502209131,0.022827688,0.069219440,0.010309278,0.005891016,0.000000000,0.008100147
03609,0.859749163,0.049480766,0.151992833,0.162779728,0.431249086,0.039944420,0.087633465,0.010790551,0.007649554,0.000000000,0.009730145
03610,0.837326998,0.062230830,0.143342418,0.176554996,0.411317991,0.041071243,0.083714026,0.015211572,0.006716345,0.000000000,0.014392860
03611,0.801449563,0.063733942,0.130810000,0.197439836,0.412959275,0.039401151,0.077412030,0.011198062,0.006751014,0.000000000,0.016109546
03612,0.862155800,0.084523162,0.127271562,0.179244626,0.436630368,0.034134339,0.081045425,0.012186711,0.005061978,0.000000000,0.009340140
03613,0.846002224,0.061053520,0.145913693,0.158088235,0.466309065,0.028748795,0.075096432,0.012054002,0.004158631,0.000000000,0.009944552
03614,0.855967395,0.058041083,0.164606139,0.169061612,0.436427259,0.033851221,0.067854793,0.016475039,0.002504076,0.000500815,0.007461985
03615,0.862303442,0.073487174,0.136179063,0.176686144,0.476181044,0.022283847,0.060711102,0.011092404,0.006041398,0.000000000,0.013271269
03616,0.852484134,0.062248716,0.185262477,0.151919578,0.440786889,0.028441908,0.068606909,0.009343646,0.003810179,0.000000000,0.010168372
03617,0.824911980,0.057685418,0.166270512,0.162627751,0.457733932,0.023409585,0.070313099,0.012639531,0.005621674,0.000000000,0.009215642
03618,0.871897330,0.052259808,0.140108355,0.169893271,0.443514958,0.032039136,0.100591558,0.011475568,0.008541907,0.000000000,0.010915505
03619,0.856482960,0.042869794,0.169010305,0.159430013,0.448811185,0.031665951,0.068672177,0.016745384,0.005407364,0.000000000,0.009164341
03620,0.880205306,0.055823202,0.156406573,0.144125994,0.473380400,0.022844329,0.074436775,0.012438247,0.002916856,0.000000000,0.010134543
03621,0.817520961,0.062135350,0.169276981,0.182788751,0.426850189,0.023509172,0.052790662,0.019181157,0.008589041,0.000000000,0.010091347
03622,0.845743833,0.056496322,0.124099978,0.178456534,0.457802599,0.027351960,0.091472706,0.010162502,0.004499068,0.000000000,0.014472603
03623,0.846576988,0.055554147,0.185516844,0.169956680,0.433843949,0.027204089,0.065163047,0.016552323,0.005325883,0.000469881,0.010077091
03624,0.855909331,0.057353493,0.144299463,0.173637312,0.486530609,0.023547729,0.056201039,0.011344181,0.006640205,0.000000000,0.007178636
03700,0.824049456,0.081040213,0.153436244,0.208794585,0.316980278,0.064730284,0.082018647,0.018792402,0.012105089,0.000525605,0.007067366
03701,0.758379104,0.087703365,0.137640577,0.194869490,0.300553736,0.078183748,0.083284602,0.026216944,0.013588994,0.000987920,0.009771694
03702,0.832983997,0.095625922,0.114847285,0.217622905,0.313558120,0.095525222,0.067492612,0.019947842,0.009441136,0.001035771,0.010476907
03703,0.767864846,0.077416160,0.154351542,0.200843104,0.305806510,0.081994178,0.072133569,0.019254055,0.014052303,0.000000000,0.009869969
03704,0.692122005,0.090522368,0.182972037,0.192868987,0.239540920,0.101730230,0.083169108,0.031296935,0.011164454,0.000486166,0.008169325
03705,0.832662307,0.088216555,0.146584435,0.195736850,0.285807056,0.089372938,0.086011817,0.026372161,0.011939470,0.000000000,0.009100071
03706,0.730425175,0.086220568,0.201473838,0.225949695,0.199073829,0.100705201,0.062357929,0.035201886,0.010932197,0.000000000,0.004926890
03707,0.770679498,0.073443974,0.189235906,0.193199207,0.338903908,0.044736661,0.090951422,0.014833082,0.009167286,0.000000000,0.006162836
03708,0.806236120,0.065914900,0.178065884,0.200137936,0.342872632,0.053955605,0.068022935,0.011959295,0.005405042,0.000998583,0.007814334
03709,0.781174401,0.055319109,0.207291326,0.187623985,0.336299778,0.058212715,0.063371591,0.013791478,0.005626239,0.000838298,0.012445380
03710,0.714285714,0.095365419,0.196969697,0.235294118,0.204991087,0.101604278,0.062388592,0.031194296,0.005347594,0.000000000,0.009803922
03711,0.741703594,0.095964330,0.178652493,0.240193956,0.234079305,0.074660601,0.066014437,0.031681981,0.009445589,0.000000000,0.007504128
03712,0.775586178,0.063079921,0.193105901,0.215524352,0.303141367,0.066801724,0.053615613,0.028588808,0.010928286,0.000000000,0.005098148
03713,0.851485046,0.074534881,0.158276494,0.176033920,0.406405055,0.029906898,0.086684353,0.010492539,0.007662288,0.000000000,0.013322791
03714,0.828629053,0.085831758,0.151037632,0.204089858,0.368037354,0.054035742,0.066032903,0.010519699,0.007448503,0.000000000,0.006969421
03715,0.816485821,0.072339983,0.175748130,0.202646162,0.319984760,0.069666112,0.052472984,0.031407592,0.008589637,0.000000000,0.007114159
03716,0.864754719,0.083428129,0.144752215,0.195110091,0.394328111,0.041939593,0.067581691,0.014933320,0.005665729,0.000000000,0.008600906
03717,0.821182737,0.064890085,0.153039657,0.210548598,0.386146356,0.042746654,0.072603755,0.008994016,0.006219275,0.000000000,0.005727199
03718,0.810253545,0.090624905,0.144306501,0.191707349,0.328806838,0.079832404,0.071988226,0.017050317,0.010196285,0.000000000,0.006010485
03719,0.772862481,0.090079804,0.162228109,0.200673018,0.286059349,0.103057516,0.062021757,0.023099792,0.007172599,0.000000000,0.007752440
03720,0.843431557,0.071273718,0.155647343,0.185967424,0.400885621,0.033737543,0.075576220,0.012847972,0.005615179,0.000000000,0.013000440
03721,0.785975341,0.069468059,0.157778995,0.193976702,0.373746699,0.053807712,0.073516467,0.021489253,0.003684281,0.001106718,0.010926690
03722,0.791397956,0.069037433,0.195018801,0.191793348,0.289481382,0.085364547,0.076694117,0.020488161,0.008329910,0.000000000,0.006329213
03800,0.710717693,0.092186006,0.182531559,0.226428513,0.210710184,0.121215179,0.065328855,0.026905205,0.004790943,0.000000000,0.007861567
03801,0.834276069,0.081437761,0.127362718,0.167068064,0.415319680,0.040365343,0.090715397,0.015485951,0.003104157,0.000000000,0.007818296
03802,0.820139932,0.067307865,0.179760957,0.193652257,0.360000718,0.059006602,0.058976676,0.022198548,0.012245411,0.001071324,0.007349641
03803,0.858829288,0.083292277,0.128404059,0.169516017,0.429793622,0.040573165,0.085703393,0.010051058,0.003819971,0.000000000,0.010864243
03804,0.883664147,0.064461258,0.137443741,0.158343936,0.469776918,0.024039022,0.071626032,0.008393718,0.003420969,0.001459541,0.011906926
03805,0.880358991,0.058233072,0.160924660,0.149537357,0.461102109,0.037483357,0.076101952,0.010024535,0.003380436,0.000000000,0.012405768
03806,0.848569855,0.084214729,0.118998547,0.181337200,0.440172577,0.020463256,0.098208758,0.005434668,0.002309977,0.000000000,0.011168389
03807,0.835023041,0.052048726,0.128460687,0.156146179,0.496124031,0.032115172,0.089700997,0.006644518,0.000000000,0.000000000,0.007751938
03808,0.878621878,0.096463533,0.172619081,0.186584211,0.358772500,0.030859974,0.095306385,0.009121952,0.003947583,0.000000000,0.010092855
03809,0.688368481,0.105339288,0.168512588,0.206511595,0.277003423,0.061554423,0.091147298,0.012745526,0.007132081,0.000000000,0.013947404
03810,0.861827615,0.067151149,0.140970241,0.154797878,0.463510260,0.034806808,0.082537853,0.007447476,0.003877642,0.000000000,0.012792214
03811,0.846685315,0.073479106,0.150276245,0.187553240,0.403361836,0.031142092,0.090288284,0.010028001,0.001327482,0.000000000,0.010996740
03812,0.852504407,0.116271026,0.144932309,0.186354824,0.375268846,0.029258284,0.084911506,0.015882671,0.008715178,0.001020203,0.012804681
03813,0.859669506,0.096727254,0.147785704,0.201488667,0.369897272,0.035193952,0.097214876,0.008719583,0.004612203,0.001026845,0.009729228
03814,0.833224330,0.071258907,0.152019002,0.144101346,0.446555819,0.027711797,0.095803642,0.006334125,0.005542359,0.000000000,0.013460016
03815,0.848822800,0.079236977,0.162142333,0.154805576,0.441672781,0.018341893,0.085840059,0.008070433,0.005869406,0.000000000,0.017608217
03816,0.851364320,0.050704355,0.160648376,0.176980807,0.442590428,0.028773991,0.077448327,0.006459154,0.006566806,0.000000000,0.009242741
03817,0.820029252,0.056265566,0.148783617,0.154041611,0.450615110,0.023006868,0.105134720,0.006817782,0.009522252,0.000000000,0.014780246
03818,0.859309002,0.080601467,0.125052325,0.155190996,0.433634971,0.029129141,0.108884069,0.014950504,0.004142227,0.000000000,0.016731898
03819,0.860968150,0.057468092,0.139887360,0.140584508,0.473910790,0.021992382,0.104056826,0.010479340,0.001491416,0.003519397,0.013959312
03820,0.840546514,0.080122259,0.128918424,0.190464563,0.413261615,0.034789528,0.084064930,0.010211541,0.008863593,0.000470869,0.008669617
03821,0.804505168,0.070609073,0.174399924,0.183289395,0.386542804,0.028613326,0.092372448,0.010395914,0.003910749,0.000000000,0.013650778
03822,0.854938272,0.115875912,0.111313869,0.144160584,0.416970803,0.022810219,0.139598540,0.007299270,0.008211679,0.000000000,0.007299270
03823,0.857537589,0.083575948,0.140700524,0.191034563,0.409405958,0.033144194,0.085419821,0.010495684,0.008139810,0.000471175,0.010966858
03900,0.802700520,0.108152570,0.155454485,0.238707772,0.265177776,0.069673989,0.074336238,0.024899283,0.005259164,0.000000000,0.007080466
03901,0.818587361,0.079044118,0.185661765,0.193014706,0.321691176,0.060661765,0.052389706,0.027573529,0.007352941,0.000000000,0.010110294
03902,0.754345000,0.106670915,0.155482020,0.263295043,0.164301300,0.128951044,0.061133853,0.035824131,0.016228959,0.000000000,0.006655286
03903,0.813111999,0.085463652,0.147718063,0.194259284,0.356229412,0.057917062,0.069062768,0.022352782,0.008269482,0.000979198,0.011642976
03904,0.778360812,0.081324952,0.153724880,0.203131898,0.335205984,0.068012616,0.066685541,0.025123307,0.006292107,0.000000000,0.012584214
03905,0.669073663,0.116918486,0.195874829,0.354519100,0.080421214,0.090506480,0.060521828,0.025126194,0.010820259,0.001192019,0.004126876
03906,0.697880092,0.122584793,0.186775983,0.283326129,0.118352846,0.108090829,0.055596523,0.037717001,0.011101142,0.000000000,0.004820424
