ID;Wahlbeteil;displayValue
02617;0,867300754;0,756914218
02618;0,856265792;0,736699768
02619;0,857508677;0,738976553
02620;0,865555926;0,753717946
02621;0,847866794;0,721314021
02622;0,835903984;0,699399887
02623;0,863185593;0,749375840
02624;0,870001105;0,761860870
02625;0,89637792;0,810179371
02626;0,881032892;0,782069504
02627;0,880441927;0,780986942
02628;0,871340808;0,764315011
02106;0,643677597;0,347269012
02101;0,701221003;0,452680190
02317;0,629372558;0,321064255
02315;0,656118591;0,370059110
02420;0,788159299;0,611938545
07101;0,710842063;0,470304577
07107;0,829181495;0,687085262
07104;0,743349882;0,529854189
07119;0,855992844;0,736199766
07125;0,886755797;0,792553037
07118;0,807157325;0,646740175
07113;0,83518225;0,698077775
07226;0,840969124;0,708678489
07202;0,86965978;0,761235612
07204;0,885339885;0,789959291
07224;0,825162688;0,679723390
07229;0,784974464;0,606104389
07222;0,857859532;0,739619268
07213;0,862976407;0,748992641
07205;0,781578947;0,599884295
07206;0,850081037;0,725370193
07214;0,797926553;0,629830739
07207;0,861500444;0,746288891
07208;0,871803755;0,765163063
07209;0,723537669;0,493561087
07210;0,790925098;0,617005088
07218;0,776034272;0,589727254
07220;0,729776248;0,504989260
07215;0,886604546;0,792275967
07217;0,880377051;0,780868099
07227;0,738448126;0,520874883
07216;0,875105485;0,771211354
07301;0,913480738;0,841509254
07302;0,894893391;0,807459929
07303;0,885079544;0,789482384
07305;0,887058824;0,793108138
07304;0,888180295;0,795162511
07308;0,901070217;0,818774979
07311;0,882209586;0,784225037
07312;0,873146623;0,767623003
07316;0,847913863;0,721400244
07315;0,890688259;0,799756737
07313;0,881072027;0,782141194
07314;0,897785349;0,812757577
07319;0,869641247;0,761201662
07321;0,866409886;0,755282277
07323;0,747195858;0,536899460
07325;0,888615889;0,795960456
07322;0,791133845;0,617387483
07329;0,797276385;0,628639725
07327;0,812623921;0,656754186
07326;0,804258875;0,641430635
07401;0,86683795;0,756066428
07402;0,829225352;0,687165601
07406;0,75480992;0,550847318
07407;0,810388872;0,652659901
07404;0,908492699;0,832371890
07403;0,870417732;0,762624070
07405;0,852427965;0,729669425
07409;0,778735632;0,594675754
07410;0,794453507;0,623468622
07428;0,769931663;0,578548159
07411;0,828422877;0,685695584
07425;0,754141238;0,549622389
07414;0,872869276;0,767114943
07412;0,857025472;0,738091391
07420;0,810045662;0,652031190
07419;0,810579404;0,653008928
07417;0,786179496;0,608311833
07416;0,820750142;0,671640245
07418;0,787883051;0,611432499
07502;0,78194406;0,600553129
07501;0,695968226;0,443057864
07503;0,796529243;0,627271070
07516;0,799218128;0,632196717
07517;0,772977219;0,584127176
07504;0,695490697;0,442183100
07518;0,748166259;0,538677094
07529;0,741784613;0,526986843
07505;0,788559967;0,612672511
07511;0,775290216;0,588364251
07510;0,793630952;0,621961821
07506;0,76318731;0,566193482
07523;0,82283737;0,675463744
07522;0,731107206;0,507427382
07526;0,821831043;0,673620299
07524;0,829036981;0,686820533
07601;0,820780058;0,671695047
07602;0,800729735;0,634965762
07603;0,769342083;0,577468134
07604;0,706203496;0,461807395
07605;0,744087838;0,531206018
07606;0,782932891;0,602364524
07607;0,767667047;0,574399710
07608;0,705155778;0,459888128
07609;0,746397711;0,535437370
07610;0,728364979;0,502404019
07611;0,668130969;0,392064045
07612;0,842506351;0,711494466
07613;0,828480746;0,685801591
07614;0,667354397;0,390641478
07615;0,903149569;0,822584050
07616;0,815617578;0,662238132
07617;0,883855025;0,787239243
07618;0,751818263;0,545367036
07619;0,762348732;0,564657328
07620;0,828988179;0,686731135
07621;0,897050782;0,811411957
07622;0,742006035;0,527392456
07623;0,784149076;0,604592398
07624;0,820865862;0,671852228
07625;0,885628231;0,790487499
07626;0,856223996;0,736623203
07627;0,900622542;0,817954903
07628;0,903325579;0,822906475
07701;0,8639257;0,750731609
07702;0,875607584;0,772131127
07704;0,790307213;0,615873213
07706;0,86145932;0,746213558
07716;0,799055764;0,631899290
07708;0,719874804;0,486851250
07715;0,707189441;0,463613504
07714;0,779279279;0,595671636
07720;0,793300654;0,621356763
07717;0,881251086;0,782469204
07721;0,881415487;0,782770363
07703;0,81144971;0,654603202
07709;0,819434379;0,669229958
07711;0,88658238;0,792235362
07712;0,843176803;0,712722637
07723;0,786588185;0,609060492
07724;0,74669181;0,535976117
07725;0,681643299;0,416816675
07722;0,740108611;0,523916651
07727;0,877984856;0,776485944
07728;0,772932885;0,584045962
07106;0,75634058;0,553651265
07103;0,770616063;0,579801880
07102;0,699056915;0,448715895
07110;0,776985704;0,591470139
07111;0,715132186;0,478163461
07105;0,793566561;0,621843866
07117;0,753165125;0,547834292
07115;0,780153978;0,597273958
07120;0,81663837;0,664108075
07124;0,871043866;0,763771057
07131;0,864535769;0,751849167
07121;0,806815121;0,646113307
07130;0,873552983;0,768367395
07201;0,877786448;0,776122490
07203;0,911165444;0,837267971
07212;0,865179247;0,753027925
07211;0,830758407;0,689973936
07219;0,825564809;0,680460017
07221;0,763481451;0,566732305
07223;0,792915531;0,620651273
07230;0,861370766;0,746051340
07225;0,843630786;0,713554268
07228;0,783237544;0,602922604
07306;0,849958089;0,725144970
07307;0,908888889;0,833097653
07309;0,900324149;0,817408291
07310;0,888;0,794832236
07317;0,865368332;0,753374301
07318;0,879935963;0,780060089
07320;0,902809663;0,821961392
07324;0,77676951;0,591074103
07328;0,822617367;0,675060731
07413;0,83135825;0,691072761
07415;0,746244718;0,535157109
07421;0,864227642;0,751284723
07422;0,812793979;0,657065708
07423;0,758354756;0,557340943
07424;0,812341505;0,656236841
07426;0,814113597;0,659483057
07427;0,818032787;0,666662445
07527;0,713633038;0,475417239
07528;0,816229393;0,663358888
07507;0,707001435;0,463269104
07508;0,705306884;0,460164932
07509;0,788657599;0,612851359
07513;0,787966447;0,611585269
07512;0,768323505;0,575602246
07515;0,794045081;0,622720445
07519;0,748476936;0,539246209
07520;0,742537779;0,528366534
07521;0,800166849;0,633934636
07525;0,836640834;0,700749689
07707;0,867690716;0,757628572
07713;0,805005276;0,642797933
07705;0,810099998;0,652130725
07710;0,781854368;0,600388826
07718;0,884991625;0,789321329
07719;0,849735983;0,724738104
07726;0,832309016;0,692814427
07408;0,728442405;0,502545853
07514;0,719452267;0,486077223
07108;0,843848631;0,713953329
07109;0,868377554;0,758886760
07112;0,765880218;0,571126499
07114;0,848868778;0,723149510
07116;0,873693604;0,768624993
07122;0,866912709;0,756203376
07123;0,891504018;0,801251089
07126;0,828050513;0,685013467
07127;0,857993197;0,739864123
07128;0,858490566;0,740775231
07129;0,824129142;0,677830083
03100;0,820531228;0,671239227
03101;0,812111444;0,655815403
03102;0,86620394;0,754905014
03103;0,650753953;0,360231871
03104;0,704103289;0,457960120
03105;0,795292455;0,625005453
03106;0,639648777;0,339888798
03107;0,736887456;0,518015962
03108;0,720747388;0,488449697
03109;0,846884702;0,719514971
03110;0,802402321;0,638029697
03111;0,858788617;0,741321217
03112;0,802010802;0,637312491
03113;0,865116279;0,752912577
03114;0,882234172;0,784270075
03115;0,879925702;0,780041293
03116;0,809579948;0,651178069
03117;0,786293302;0,608520309
03118;0,880969875;0,781954066
03119;0,822486059;0,674820194
03120;0,865860792;0,754276417
03121;0,878938094;0,778232138
03122;0,897396631;0,812045502
03123;0,869481858;0,760909685
03124;0,900824586;0,818325019
03125;0,890585568;0,799568622
03126;0,81838668;0,667310726
03200;0,891002195;0,800331822
03201;0,850717632;0,726536343
03202;0,847321434;0,720315000
03203;0,805689293;0,644050953
03204;0,815401223;0,661841801
03205;0,838769255;0,704648648
03206;0,839972527;0,706852868
03207;0,849040867;0,723464752
03208;0,823670273;0,676989502
03209;0,819493714;0,669338651
03210;0,875989087;0,772829985
03211;0,881588448;0,783087202
03212;0,83092268;0,690274860
03213;0,880309678;0,780744681
03214;0,896253789;0,809951981
03215;0,818916141;0,668280621
03216;0,849531677;0,724363845
03217;0,863559021;0,750059906
03218;0,868869867;0,759788606
03219;0,862898289;0,748849541
03220;0,873727088;0,768686331
03221;0,876150628;0,773125904
03222;0,779264201;0,595644015
03224;0,848426988;0,722340215
03300;0,84946154;0,724235364
03301;0,864018335;0,750901302
03302;0,760191198;0,560705039
03303;0,74831901;0,538956912
03304;0,832892772;0,693883783
03305;0,873411723;0,768108628
03306;0,884898384;0,789150525
03307;0,862701252;0,748488597
03308;0,859504132;0,742631937
03309;0,836482085;0,700458884
03310;0,863023421;0,749078764
03311;0,868044515;0,758276681
03312;0,903361345;0,822971993
03313;0,872399445;0,766254281
03314;0,770616771;0,579803177
03315;0,900489396;0,817710999
03326;0,873362659;0,768018749
03317;0,886840389;0,792707997
03318;0,848583387;0,722626715
03319;0,815022623;0,661148261
03320;0,808259587;0,648759359
03321;0,828610919;0,686040049
03322;0,874188312;0,769531226
03323;0,910297571;0,835678154
03400;0,807615734;0,647579914
03401;0,741271784;0,526047415
03402;0,849177613;0,723715251
03403;0,852150744;0,729161596
03404;0,811666839;0,655000951
03405;0,757151352;0,555136482
03406;0,771839845;0,582043672
03407;0,805174597;0,643108105
03408;0,707974506;0,465051629
03409;0,85450515;0,733474527
03410;0,818218113;0,667001935
03411;0,862941993;0,748929600
03412;0,877610744;0,775800625
03413;0,871398454;0,764420611
03414;0,906062625;0,827920347
03415;0,885804399;0,790810213
03416;0,835841245;0,699284958
03417;0,784090909;0,604485845
03418;0,755451529;0,552022652
03500;0,856223649;0,736622568
03501;0,857867325;0,739633544
03502;0,868815453;0,759688927
03503;0,817375024;0,665457518
03504;0,871126761;0,763922908
03505;0,770781936;0,580105736
03506;0,867309225;0,756929736
03507;0,807668409;0,647676407
03508;0,840991977;0,708720353
03509;0,782191781;0,601006918
03510;0,836200964;0,699943911
03511;0,883509834;0,786606903
03512;0,789108947;0,613678163
03513;0,865957447;0,754453475
03514;0,765287321;0,570040397
03515;0,871137976;0,763943453
03516;0,895705521;0,808947634
03517;0,851875;0,728656473
03518;0,831865492;0,692001955
03519;0,853177502;0,731042468
03520;0,860262009;0,744020258
03600;0,855521166;0,735335721
03601;0,790377212;0,616001441
03625;0,836133007;0,699819424
03603;0,921159013;0,855574741
03604;0,874334046;0,769798190
03605;0,870042983;0,761937584
03606;0,874716981;0,770499671
03607;0,888186653;0,795174157
03627;0,872550857;0,766531646
03610;0,85572726;0,735713255
03611;0,848703157;0,722846117
03629;0,88361367;0,786797116
03613;0,908721157;0,832790392
03615;0,899267476;0,815472619
03616;0,869630689;0,761182321
03617;0,886774041;0,792586457
03618;0,894441989;0,806633026
03619;0,871413006;0,764447268
03620;0,905644736;0,827154835
03621;0,869701727;0,761312453
03622;0,872112211;0,765728110
03623;0,887359921;0,793659704
03624;0,883749537;0,787046004
03700;0,882177507;0,784166273
03701;0,829275779;0,687257976
03702;0,875893066;0,772654088
03703;0,854227405;0,732965738
03704;0,788389911;0,612360993
03705;0,84827342;0,722058901
03706;0,787816855;0,611311238
03707;0,774339335;0,586622375
03725;0,883716378;0,786985262
03723;0,837431596;0,702198251
03710;0,807006216;0,646463365
03711;0,793765951;0,622209119
03712;0,857607246;0,739157117
03713;0,895689655;0,808918569
03714;0,890034364;0,798558896
03715;0,862352763;0,747850216
03716;0,869852941;0,761589455
03717;0,864092664;0,751037462
03718;0,854030501;0,732605038
03719;0,817997669;0,666598114
03720;0,88267342;0,785074714
03721;0,852181656;0,729218222
03722;0,856213205;0,736603436
03800;0,774039918;0,586073886
03824;0,796776972;0,627724873
03803;0,904623626;0,825284309
03804;0,883920883;0,787359885
03805;0,882677846;0,785082822
03806;0,88502484;0,789382174
03807;0,909547783;0,834304651
03808;0,896826195;0,811000546
03809;0,792260572;0,619451483
03810;0,893712575;0,805296845
03811;0,900668079;0,818038320
03813;0,882943259;0,785569020
03814;0,877944297;0,776411646
03815;0,902546196;0,821478759
03816;0,872348374;0,766160726
03817;0,840874811;0,708505722
03818;0,888217523;0,795230707
03819;0,894042389;0,805901017
03820;0,877833338;0,776208385
03821;0,864077424;0,751009545
03822;0,90554472;0,826971620
03823;0,904089219;0,824305353
03900;0,858269507;0,740370283
03901;0,872932331;0,767230451
03902;0,818160656;0,666896682
03903;0,884202454;0,787875682
03904;0,874907476;0,770848630
03905;0,774203022;0,586372669
03906;0,79490874;0,624302543
03907;0,783068581;0,602613088
03908;0,741889986;0,527179872
03909;0,874751854;0,770563553
03910;0,742753824;0,528762298
03911;0,775299772;0,588381756
03928;0,659931499;0,377043805
03913;0,832103321;0,692437623
03914;0,845959596;0,717820311
03915;0,84384858;0,713953235
03916;0,889920133;0,798349641
03917;0,881261596;0,782488457
03918;0,898630137;0,814305106
03919;0,90264731;0,821663985
03920;0,737663066;0,519436767
03921;0,796896733;0,627944258
03927;0,939163957;0,888557188
03923;0,567229134;0,207226511
03924;0,865120275;0,752919897
03925;0,89530408;0,808212252
03926;0,833439207;0,694884773
03127;0,674577278;0,403872749
03225;0,810007711;0,651961669
03226;0,84140005;0,709467883
03227;0,82647641;0,682129938
03316;0,890163934;0,798796250
03324;0,826646091;0,682440769
03325;0,849578497;0,724449613
03521;0,860465116;0,744392320
03522;0,857337716;0,738663377
03523;0,824488138;0,678487712
03602;0,877747857;0,776051796
03626;0,89082979;0,800016001
03608;0,870186257;0,762200041
03609;0,885452581;0,790165734
03612;0,894838029;0,807358514
03628;0,846519289;0,718845587
03614;0,893452873;0,804821109
03630;0,864188817;0,751213601
03708;0,8519132;0,728726450
03724;0,795428756;0,625255137
03709;0,838941937;0,704964977
03726;0,827564764;0,684123645
03802;0,86937189;0,760708239
03801;0,828283148;0,685439620
03812;0,910493145;0,836036417
03825;0,889868423;0,798254916
03826;0,888432717;0,795624911
03929;0,907138369;0,829890954
03912;0,838707772;0,704536020
03922;0,891044802;0,800409872
03223;0,846905537;0,719553137
03421;0,763872961;0,567449495
03422;0,807514758;0,647394940
03420;0,798531407;0,630938744
03419;0,818482455;0,667486171
