ID,Wahlbeteiligung,SPD,Gruen,CDU,LINKE,AfD,FDP,PMUT,FW,Volt,MLPD,BSW
08414,0.751267399,0.189200589,0.070450823,0.304162125,0.126115330,0.171850024,0.040791468,0.018363650,0.004365728,0.004943226,0.000000000,0.051901900
08415,0.648392254,0.169916124,0.039933691,0.245534057,0.168462528,0.223637331,0.022768884,0.022651360,0.006148403,0.004280377,0.001868026,0.070749932
08416,0.780366573,0.192293005,0.078042007,0.279972227,0.147238327,0.176823468,0.028599202,0.022669675,0.001235897,0.005505989,0.000000000,0.057871897
08417,0.701203039,0.223633081,0.050148395,0.233087538,0.154208610,0.189731665,0.030749931,0.020255179,0.004099991,0.004099991,0.000000000,0.070770737
08418,0.724107290,0.210671147,0.067114677,0.286997074,0.125829157,0.174810996,0.033513889,0.018132839,0.004113200,0.004113200,0.000000000,0.062248356
08419,0.736749117,0.213592233,0.038834951,0.250000000,0.151699029,0.202669903,0.042475728,0.026699029,0.001213592,0.001213592,0.000000000,0.055825243
08420,0.718219415,0.200195243,0.055028933,0.254417736,0.139782969,0.184278660,0.038794018,0.027892927,0.004003905,0.007519701,0.002001952,0.072204694
08421,0.587762557,0.182165806,0.021681712,0.158591871,0.289943628,0.183584973,0.030314976,0.017700162,0.000749005,0.006149722,0.000000000,0.092009303
08422,0.677592922,0.234006112,0.041542130,0.251704336,0.106189341,0.220203513,0.025590221,0.009604728,0.006044934,0.006447930,0.001444068,0.081371528
08423,0.714253898,0.223561016,0.035159799,0.218741358,0.207205784,0.165251057,0.028088334,0.021767471,0.000829613,0.006478884,0.000000000,0.083198357
08424,0.700528260,0.176717238,0.039373307,0.228974225,0.172613982,0.202137129,0.025853251,0.028031764,0.007230477,0.003466881,0.000000000,0.083408163
08425,0.685349169,0.184666296,0.038287870,0.235294118,0.168862498,0.220789262,0.019917115,0.022453145,0.001144306,0.001793777,0.001144306,0.080874621
08426,0.633693972,0.196029777,0.050868486,0.204714640,0.171215881,0.229528536,0.031017370,0.017369727,0.001240695,0.007444169,0.000000000,0.065756824
08427,0.661248205,0.189331456,0.042848521,0.228726614,0.196539932,0.208475826,0.013142895,0.024039429,0.003721585,0.004258030,0.000000000,0.068631395
08428,0.674678112,0.214652956,0.048843188,0.230077121,0.137532134,0.222365039,0.037275064,0.016709512,0.001285347,0.003856041,0.000000000,0.062982005
08429,0.698252626,0.209738902,0.034513730,0.209793719,0.149115335,0.228507455,0.031996357,0.036491364,0.005886520,0.003103495,0.000000000,0.063992714
08430,0.767829457,0.212601626,0.048407859,0.315650407,0.125948509,0.166802168,0.025169377,0.013617886,0.007012195,0.000779133,0.000000000,0.067953930
08501,0.662685238,0.182174185,0.121309598,0.216465643,0.195140008,0.151707393,0.039863423,0.020859440,0.001055466,0.004619063,0.004885726,0.052415264
08502,0.767109295,0.197860963,0.155080214,0.145721925,0.224598930,0.167112299,0.024064171,0.009358289,0.005347594,0.010695187,0.000000000,0.053475936
08503,0.861131844,0.206845388,0.196552447,0.205992822,0.165578463,0.110173310,0.045203490,0.017999052,0.002763558,0.002054704,0.000000000,0.037128386
08504,0.865585168,0.212365591,0.217741935,0.184139785,0.161290323,0.118279570,0.026881720,0.017473118,0.001344086,0.006720430,0.000000000,0.045698925
08505,0.777358698,0.215949263,0.177993409,0.219474784,0.133834569,0.123348801,0.035359526,0.012886986,0.001267256,0.003311092,0.000000000,0.064811631
08506,0.808092221,0.187547636,0.170653631,0.193550422,0.134899735,0.161770349,0.030381876,0.023496018,0.006339194,0.012058136,0.000000000,0.067796788
08507,0.721498259,0.178796224,0.067404296,0.197534377,0.164157796,0.251805085,0.038961853,0.021058115,0.001572365,0.009742875,0.000000000,0.049481264
08508,0.686876431,0.210308025,0.084282693,0.198701772,0.133095082,0.209938492,0.021535021,0.023061775,0.007453869,0.007006540,0.000000000,0.086203292
08509,0.871720770,0.202527503,0.133414064,0.320514290,0.096889226,0.116255129,0.054154306,0.013972685,0.003188638,0.005739549,0.000000000,0.012522870
08510,0.829188062,0.182254111,0.139806475,0.303012708,0.136660193,0.109809536,0.047413041,0.011854333,0.002532757,0.005370131,0.001823413,0.053383826
08511,0.744118955,0.174398292,0.060029877,0.271097803,0.107132155,0.232124109,0.037124675,0.020736545,0.002264106,0.008241789,0.000000000,0.071001911
08512,0.766791371,0.192122723,0.098965615,0.246657346,0.144765858,0.168667695,0.035797505,0.024069990,0.002656827,0.010002739,0.000000000,0.053472853
08513,0.798960437,0.178539027,0.053194587,0.320876533,0.101283236,0.196574380,0.045347900,0.018434123,0.004453981,0.003154288,0.000000000,0.056363644
08514,0.836197691,0.163855797,0.097481978,0.329094249,0.080804292,0.184211028,0.054333592,0.025854068,0.002701741,0.007641158,0.000000000,0.043062566
08515,0.862698320,0.148850850,0.118258148,0.294683471,0.097686309,0.190593044,0.045923253,0.015638360,0.007267690,0.006233113,0.000000000,0.060527036
08516,0.718664280,0.158679513,0.072382192,0.218385218,0.187521069,0.207331509,0.027438283,0.027030629,0.003919755,0.004797780,0.000000000,0.067913671
08517,0.773478105,0.140899911,0.073804715,0.317697207,0.098642560,0.202712937,0.052637200,0.020614052,0.010933313,0.004728706,0.000000000,0.062618946
08518,0.839649439,0.184870554,0.078552233,0.337097484,0.080481728,0.180167558,0.040318570,0.020358929,0.004102868,0.009336655,0.000000000,0.052316351
08519,0.809091591,0.174760346,0.088064764,0.346332160,0.094925620,0.160502544,0.050988501,0.017567749,0.003967453,0.005855916,0.000000000,0.047592630
08520,0.841481327,0.170609735,0.086507277,0.335564103,0.094302713,0.184869500,0.032829081,0.017238209,0.001647337,0.004816991,0.000000000,0.057421476
08521,0.865720524,0.164765526,0.119138150,0.372623574,0.067173638,0.125475285,0.048162231,0.007604563,0.002534854,0.005069708,0.001267427,0.077313054
08522,0.834331337,0.155609168,0.097708082,0.314837153,0.108564536,0.185765983,0.034981906,0.016887817,0.002412545,0.004825090,0.000000000,0.067551267
08523,0.784501062,0.212038304,0.097127223,0.284541724,0.103967168,0.172366621,0.056087551,0.008207934,0.008207934,0.002735978,0.000000000,0.041039672
08524,0.721626903,0.148906342,0.044990916,0.237579217,0.147575927,0.227343605,0.032452112,0.031107392,0.002925482,0.009012489,0.000000000,0.100081542
08525,0.760293183,0.160277394,0.077235658,0.277062110,0.113257330,0.221675085,0.033474899,0.020769252,0.006469227,0.011379349,0.000000000,0.060318311
08526,0.816143498,0.164345404,0.082172702,0.325905292,0.084958217,0.192200557,0.044568245,0.016713092,0.004178273,0.005571031,0.000000000,0.062674095
08527,0.756987166,0.218442114,0.064410125,0.309328183,0.112488092,0.170987205,0.036420753,0.023941505,0.003249951,0.002452035,0.000000000,0.045037042
08528,0.738321370,0.163221948,0.075637865,0.293018292,0.142523374,0.169829593,0.036234106,0.028908195,0.000708178,0.004156259,0.000000000,0.072585234
08529,0.757320769,0.171081574,0.060780076,0.248179438,0.124236005,0.228500284,0.039586813,0.026068739,0.002005288,0.004621344,0.000000000,0.076719870
08530,0.771683922,0.161317000,0.066242958,0.325242962,0.104239677,0.196672774,0.038149785,0.019443848,0.003621020,0.003621020,0.001407286,0.061404270
08531,0.626165771,0.183855343,0.054851045,0.264629616,0.132558817,0.221742297,0.039948285,0.021407240,0.004854687,0.002316265,0.001766334,0.063460558
08532,0.753101365,0.182129818,0.054747101,0.307001115,0.106619208,0.203690747,0.037613235,0.036867753,0.003336338,0.002502253,0.000000000,0.020852110
08533,0.772623367,0.224497167,0.063578725,0.242643328,0.187945147,0.127342523,0.041029606,0.015734234,0.001543274,0.007152196,0.000000000,0.079650271
08534,0.793619908,0.191080379,0.072888694,0.254434810,0.125111282,0.211197698,0.040873669,0.023712484,0.006304955,0.005504945,0.000000000,0.062278808
08601,0.839002268,0.174560217,0.101488498,0.339648173,0.078484438,0.150202977,0.056833559,0.014884980,0.004059540,0.009472260,0.000000000,0.055480379
08602,0.846771466,0.163958024,0.082951818,0.368315203,0.097463698,0.150248343,0.054088499,0.006546390,0.001419100,0.015747943,0.000000000,0.049349880
08603,0.806875632,0.172151899,0.086075949,0.372151899,0.091139241,0.153164557,0.041772152,0.010126582,0.005063291,0.003797468,0.000000000,0.050632911
08604,0.824852462,0.188694235,0.068204674,0.312361720,0.082465103,0.180749427,0.050323826,0.019117825,0.011414377,0.010107003,0.000000000,0.060199525
08605,0.830522874,0.191965354,0.066014260,0.328851031,0.085837680,0.152856869,0.062269704,0.019931091,0.005551036,0.008577786,0.001471503,0.068179643
08606,0.793858842,0.176507329,0.072824156,0.278677805,0.094841216,0.239777097,0.041155115,0.013350770,0.006167900,0.006538754,0.000000000,0.056809088
08607,0.815105960,0.174693416,0.082361904,0.293034382,0.104701362,0.203225991,0.049569513,0.017244063,0.007192535,0.004407271,0.000000000,0.048799469
08608,0.797845743,0.167846480,0.064661452,0.319167257,0.135072739,0.144110866,0.037955767,0.014853478,0.004866924,0.008975731,0.001706543,0.088868159
08609,0.676259547,0.186355896,0.045392039,0.190530137,0.211129450,0.224868716,0.027422759,0.009012526,0.006950678,0.002117621,0.000379952,0.076239593
08610,0.813485109,0.195241231,0.089612339,0.274515114,0.112866342,0.182495602,0.042222883,0.014991734,0.004824967,0.005170113,0.001895649,0.058761580
08611,0.841549212,0.180176530,0.073892172,0.283296771,0.101760136,0.220657083,0.037737115,0.017877513,0.005104911,0.009389114,0.000000000,0.053712545
08612,0.785146635,0.160499212,0.058619745,0.306099705,0.100922606,0.242483272,0.039770262,0.017661970,0.006643221,0.004092352,0.000000000,0.051675078
08613,0.770308252,0.175958576,0.071045875,0.326395070,0.078598939,0.221863232,0.036738275,0.019847655,0.001463540,0.001463540,0.000000000,0.052486306
08615,0.813141224,0.137666903,0.051386575,0.246022870,0.109876064,0.283103189,0.037162486,0.022979481,0.006842718,0.002962591,0.000000000,0.081167690
08616,0.747685754,0.164341263,0.062681766,0.247359237,0.153014647,0.234007617,0.025745793,0.024091800,0.008231664,0.007336450,0.000000000,0.061221657
08617,0.789820636,0.153746987,0.074920278,0.259967357,0.114171878,0.232495859,0.034729773,0.030207946,0.008705551,0.006136939,0.000000000,0.076642416
08618,0.842048547,0.194334122,0.098260974,0.306687848,0.082825961,0.178629081,0.040399879,0.009299245,0.002645101,0.005847999,0.001363942,0.071047180
08619,0.847968982,0.153358552,0.115106797,0.350847702,0.088343471,0.159199999,0.050955593,0.009293211,0.002666422,0.007391562,0.000000000,0.052935776
08620,0.784556659,0.179995880,0.055046689,0.290963456,0.073711113,0.272783460,0.037674074,0.012723213,0.004799742,0.001447718,0.000000000,0.064111630
08621,0.769043369,0.177326954,0.057823665,0.308209261,0.106471718,0.200997828,0.035758129,0.022758035,0.007444364,0.005477037,0.000000000,0.057209859
08622,0.808686660,0.164524422,0.077120823,0.390745501,0.088688946,0.160668380,0.055269923,0.012853470,0.002570694,0.003856041,0.000000000,0.034704370
08623,0.730284449,0.159572794,0.062271350,0.245643366,0.152452697,0.237618504,0.027064238,0.031352032,0.005644939,0.006608709,0.000000000,0.057059124
08624,0.788662497,0.169332804,0.061464475,0.346263670,0.105128692,0.178601257,0.042582651,0.019374564,0.002136031,0.003806422,0.000000000,0.061930115
08625,0.741366977,0.223256798,0.081539164,0.284326504,0.082628700,0.206479284,0.035649432,0.017459310,0.007862928,0.003553803,0.000000000,0.043338569
08626,0.858809802,0.193415638,0.089163237,0.326474623,0.065843621,0.200274348,0.031550069,0.026063100,0.006858711,0.005486968,0.001371742,0.045267490
08627,0.831001076,0.185378590,0.107049608,0.340731070,0.080939948,0.157963446,0.043080940,0.024804178,0.001305483,0.001305483,0.000000000,0.045691906
08628,0.841929170,0.184838088,0.127597791,0.325581217,0.082377111,0.159473572,0.048720645,0.016085002,0.005846068,0.001486462,0.000000000,0.035475527
08629,0.836658040,0.175478233,0.098317961,0.311526000,0.097483769,0.184224835,0.040711546,0.019010142,0.008751567,0.007212284,0.000000000,0.046352272
08630,0.850863832,0.172839712,0.109842099,0.350094307,0.072127823,0.186109396,0.033457963,0.012034518,0.003501027,0.003242309,0.000000000,0.048814074
08631,0.864262990,0.145161290,0.100496278,0.352357320,0.102977667,0.178660050,0.053349876,0.008684864,0.001240695,0.006203474,0.000000000,0.044665012
08632,0.876882575,0.160958904,0.094140107,0.365119587,0.082091665,0.149980667,0.039597603,0.020078436,0.004311892,0.006928717,0.001201392,0.064136379
08633,0.691738479,0.175195911,0.040408859,0.232981261,0.192163543,0.174173765,0.027666099,0.019080068,0.006541738,0.003611584,0.000000000,0.095672913
08634,0.676940282,0.186570165,0.042286557,0.210628602,0.217732207,0.172765045,0.016083635,0.022249028,0.006098378,0.006701515,0.001139257,0.098445249
08614,0.664818846,0.225381801,0.041199613,0.187764630,0.250997332,0.196638134,0.018088120,0.013690374,0.005220698,0.000822952,0.000411476,0.024105766
10101,0.662279029,0.081204338,0.029826881,0.096173088,0.153564192,0.438895621,0.017558238,0.026121148,0.010181968,0.012233446,0.002302885,0.114812375
10102,0.726474545,0.114362927,0.033837910,0.124905622,0.164079333,0.382520303,0.018714436,0.025633943,0.009654163,0.008830083,0.000000000,0.104676537
10103,0.663982986,0.093016811,0.057234897,0.128002032,0.170550065,0.368614909,0.020275263,0.028334565,0.002020599,0.006789211,0.002020599,0.108315629
10104,0.706896552,0.082898222,0.028821415,0.086057510,0.178480893,0.437561483,0.026182369,0.034941355,0.008219826,0.005410518,0.000539160,0.096698827
10105,0.690494899,0.070310754,0.036391583,0.107950579,0.170881919,0.435608939,0.019129394,0.022193261,0.011106946,0.009869021,0.000000000,0.095595391
10106,0.649510303,0.069560167,0.031560568,0.122986907,0.138460656,0.440356513,0.012232723,0.034780083,0.011587386,0.009016793,0.000000000,0.102404239
10107,0.727326959,0.100893059,0.032557549,0.120521302,0.167421803,0.398429899,0.010892225,0.025739484,0.016884339,0.005992114,0.000000000,0.102838809
10108,0.637151468,0.073025674,0.024729473,0.111035377,0.171128307,0.438759918,0.018407887,0.037279090,0.009235128,0.003078376,0.000000000,0.097795241
10109,0.700812894,0.091943203,0.032613863,0.116760166,0.211372064,0.357478368,0.014075624,0.028994327,0.010408545,0.005388102,0.002741593,0.113543152
10110,0.658079898,0.095491092,0.036082474,0.126349671,0.213506936,0.353777101,0.009804698,0.030957516,0.010286193,0.002173325,0.001592892,0.100800733
10111,0.679795163,0.073518009,0.027354494,0.107287730,0.196407147,0.412794541,0.012669257,0.030676374,0.008453653,0.005429681,0.001809894,0.107699905
10112,0.671054837,0.073635925,0.025135469,0.078062128,0.143927607,0.484146145,0.023128029,0.045504945,0.011137042,0.007050629,0.001873312,0.089302001
10113,0.670934228,0.072841541,0.027014218,0.092684937,0.181990521,0.452998145,0.012044096,0.040490418,0.004935092,0.003842984,0.000401813,0.099052133
10115,0.587263855,0.095310512,0.038889674,0.099033270,0.180688018,0.415905815,0.017960822,0.030946660,0.009486389,0.005232213,0.004494446,0.082839133
10116,0.697755771,0.101527622,0.037501139,0.139858880,0.173911987,0.363365425,0.024128122,0.022980128,0.006371671,0.004909851,0.001044735,0.095781577
10117,0.673814785,0.071823204,0.023731518,0.104639917,0.132657132,0.499162808,0.014310843,0.036966404,0.004733005,0.004306853,0.001435618,0.094793090
10118,0.690483114,0.115381345,0.038628914,0.145552135,0.161114985,0.384680615,0.018502905,0.026834679,0.004274013,0.002308307,0.000000000,0.087681658
10119,0.798722758,0.091327580,0.045729285,0.151607015,0.155848044,0.365487242,0.014613093,0.027278341,0.005523715,0.003502719,0.000000000,0.124600862
10120,0.755119302,0.076486610,0.039242020,0.159087763,0.149266021,0.384786458,0.018730167,0.019228176,0.006977518,0.005909585,0.000000000,0.133164334
10121,0.647916956,0.097379365,0.035766803,0.104846490,0.170275738,0.409556234,0.013604263,0.025674828,0.014763319,0.002489042,0.001943466,0.110948505
10122,0.744415093,0.103186151,0.043286370,0.124241766,0.161937705,0.377040122,0.016353266,0.032810591,0.011180862,0.005590431,0.000653054,0.112068764
10123,0.750970977,0.097351913,0.034307181,0.117582359,0.181651129,0.377502257,0.017365036,0.035742731,0.005647382,0.007333252,0.002192201,0.113715666
10124,0.724736865,0.085327674,0.025301774,0.144258234,0.186871641,0.385455162,0.016506770,0.029604467,0.009150031,0.010854568,0.000000000,0.088908209
10125,0.665303162,0.087418626,0.027456711,0.093795669,0.180727160,0.419113414,0.008015588,0.034453744,0.004959922,0.005889907,0.001328551,0.106992604
10126,0.636304471,0.103070472,0.032914018,0.100635737,0.146039046,0.418684341,0.017539114,0.046079625,0.011181749,0.004824383,0.002705262,0.095315388
10201,0.738506101,0.094883385,0.045952027,0.127603092,0.196125341,0.352543134,0.017764244,0.025501329,0.003720340,0.011876155,0.000985661,0.105773879
10202,0.708938562,0.083682483,0.051261198,0.104922961,0.222378209,0.347089737,0.019892275,0.027093972,0.007545571,0.016050714,0.001623302,0.104032165
10203,0.694735590,0.111480014,0.035095340,0.164405650,0.188128473,0.290713172,0.016826723,0.019397142,0.011334833,0.007128152,0.001830630,0.135898992
10204,0.727679154,0.129914530,0.031412615,0.132139016,0.163366729,0.321305258,0.013335597,0.024339163,0.011224317,0.007890417,0.000703760,0.150699043
10205,0.658513641,0.122302158,0.060431655,0.123741007,0.164028777,0.320863309,0.025899281,0.025899281,0.002877698,0.010071942,0.002877698,0.116546763
10206,0.713623817,0.140423341,0.038285574,0.157459953,0.205835664,0.277820031,0.016638779,0.041093807,0.008686020,0.005144526,0.001236402,0.091973525
10207,0.729208665,0.130101016,0.043997539,0.129222772,0.185437504,0.332843840,0.016391519,0.029038945,0.011242946,0.006581497,0.000000000,0.102132320
10208,0.796101949,0.113636364,0.049242424,0.162878788,0.167613636,0.331439394,0.018939394,0.025568182,0.003787879,0.004734848,0.000000000,0.108901515
10209,0.740627391,0.096573209,0.033229491,0.140186916,0.160955348,0.383177570,0.020768432,0.026998962,0.008307373,0.005192108,0.001038422,0.110072690
10210,0.780451128,0.120000000,0.037073171,0.160975610,0.167804878,0.325853659,0.018536585,0.020487805,0.003902439,0.005853659,0.000000000,0.128780488
10211,0.823669349,0.111867528,0.043893245,0.154789671,0.193401382,0.308202299,0.021556460,0.018483933,0.007431729,0.008295249,0.001179093,0.119888804
10212,0.594191797,0.123343656,0.047393004,0.136129021,0.199319693,0.327681034,0.014928246,0.022129004,0.006392682,0.014462862,0.000930768,0.099501193
10213,0.684491979,0.078054299,0.048642534,0.113122172,0.234162896,0.361990950,0.015837104,0.018099548,0.007918552,0.005656109,0.000000000,0.104072398
10214,0.717957479,0.114613946,0.020945765,0.134223885,0.189687417,0.369008816,0.025380711,0.025113545,0.009991985,0.007854662,0.001549559,0.086294416
10215,0.677799685,0.112496290,0.038468388,0.112080736,0.203621253,0.362956367,0.019293559,0.019590383,0.001959038,0.003146334,0.000653013,0.119026417
10216,0.695314012,0.118538935,0.052667162,0.148784731,0.187512115,0.315844589,0.019624900,0.033611956,0.002318963,0.006956888,0.001378140,0.102140726
10217,0.791488879,0.122041460,0.048174071,0.195751831,0.161974754,0.283904316,0.041835567,0.016425604,0.007699333,0.011523731,0.000000000,0.101943062
10218,0.810238305,0.116100767,0.054764513,0.157721796,0.185104053,0.267250821,0.024096386,0.019715225,0.007667032,0.007667032,0.003285871,0.135815991
10219,0.829937998,0.103336921,0.052744887,0.179763186,0.166846071,0.271259419,0.023681378,0.019375673,0.010764263,0.006458558,0.000000000,0.150699677
10220,0.723292469,0.145631068,0.061893204,0.155339806,0.202669903,0.262135922,0.014563107,0.023058252,0.006067961,0.013349515,0.001213592,0.100728155
10221,0.822281167,0.125677140,0.057421452,0.166847237,0.183098592,0.255687974,0.021668472,0.019501625,0.002166847,0.005417118,0.000000000,0.152762730
10222,0.782823543,0.124198400,0.025949369,0.165321074,0.210101193,0.296238002,0.015486584,0.029297310,0.002615696,0.007847089,0.000000000,0.111644567
10223,0.690702638,0.118957896,0.047083531,0.111569338,0.225344658,0.339217363,0.023952476,0.016208251,0.006105616,0.009276980,0.001291410,0.087841271
10224,0.734239042,0.112619839,0.042083765,0.142737720,0.183642674,0.346989482,0.014209223,0.026242831,0.004736408,0.006016804,0.001280396,0.101356585
10225,0.773714358,0.143541893,0.049090809,0.150747394,0.171941017,0.305896413,0.019913953,0.020583206,0.007008770,0.008121127,0.001112357,0.107720311
10226,0.737849338,0.117694923,0.044554848,0.112151202,0.197192416,0.348420899,0.021887114,0.021887114,0.008623199,0.005050873,0.000492849,0.107384792
10227,0.710610056,0.125570663,0.043196208,0.168847728,0.188533257,0.291532424,0.021965070,0.010769508,0.001968553,0.004207665,0.000656184,0.125188148
10301,0.656293456,0.081223709,0.031355829,0.094375009,0.143460797,0.469631278,0.018986621,0.035767438,0.007957600,0.003545992,0.000000000,0.089124360
10303,0.691487919,0.083804456,0.048310698,0.105097116,0.160975741,0.444674139,0.012897833,0.031655866,0.007513999,0.007567927,0.000000000,0.084658320
10304,0.617846671,0.080803332,0.032749290,0.105099025,0.162201581,0.452847931,0.018663161,0.039178245,0.013059415,0.004893682,0.003243264,0.070161971
10305,0.562848613,0.087419718,0.029555901,0.076465197,0.168119265,0.446152389,0.012452778,0.056483933,0.006053903,0.005685258,0.004258025,0.094555884
10306,0.653132903,0.085122554,0.047230946,0.102904852,0.188742721,0.386831487,0.015195985,0.043488952,0.008883325,0.002099004,0.000699668,0.096804551
10307,0.636385726,0.073368614,0.043680961,0.093214051,0.182487015,0.441114705,0.014371316,0.028931636,0.006678147,0.003752083,0.003115069,0.088684951
10308,0.716388988,0.101832281,0.044393102,0.134483915,0.139024532,0.422692885,0.012455724,0.023191406,0.006756264,0.002186493,0.004372987,0.098071513
10309,0.700602446,0.086995560,0.046561421,0.110846900,0.151251439,0.391892781,0.020180891,0.036563065,0.008255221,0.012754481,0.003127775,0.105804966
10310,0.719134916,0.093061135,0.044052058,0.112498036,0.148322597,0.397536240,0.011834642,0.025339793,0.014313151,0.013992516,0.000000000,0.112331306
10311,0.742370079,0.078576916,0.049122212,0.107775550,0.160506021,0.396456257,0.023099511,0.041652949,0.009188591,0.012108454,0.001888932,0.103738290
10312,0.711394640,0.086219544,0.048466198,0.096812442,0.195304246,0.354077758,0.026915926,0.040484616,0.006906606,0.010717466,0.000000000,0.118136647
10313,0.688635959,0.088784625,0.053998909,0.118756229,0.179180849,0.377723452,0.017394738,0.025706602,0.010339056,0.007544615,0.002864020,0.099544916
10315,0.693167716,0.081491036,0.039812546,0.105971882,0.148828411,0.431076143,0.021385270,0.032709919,0.010628144,0.012631669,0.000000000,0.096693753
10316,0.646813393,0.107947176,0.061498812,0.109092594,0.179510502,0.355281554,0.013433389,0.040687587,0.010746711,0.008784341,0.001322283,0.098345882
10317,0.693516071,0.097930235,0.023834167,0.096424996,0.166851287,0.419157018,0.015685029,0.022699784,0.014446419,0.005208952,0.001134383,0.116972360
10318,0.703206047,0.093314008,0.025500452,0.118232613,0.153805113,0.402075325,0.020755351,0.029703615,0.010021635,0.007293045,0.001163694,0.117600353
10319,0.692503322,0.100197400,0.060149690,0.094707025,0.169660151,0.394435987,0.016749587,0.026228179,0.005137654,0.015482577,0.002416445,0.097193087
10320,0.710124109,0.106648876,0.036775474,0.112767273,0.199319816,0.387330361,0.014775279,0.016548963,0.005516321,0.012903961,0.000000000,0.098187262
10321,0.678874006,0.131966665,0.035092654,0.125356025,0.208217589,0.321758852,0.012096065,0.024877809,0.007401807,0.007436970,0.002672387,0.110376596
10322,0.753452865,0.113704289,0.046846727,0.139640984,0.179408372,0.334365200,0.024248857,0.028435285,0.005004551,0.006275958,0.000000000,0.106171666
10323,0.763314119,0.115995102,0.041393307,0.159887167,0.175371135,0.312358577,0.019601365,0.026861644,0.009484173,0.002845807,0.000946751,0.120723307
10324,0.782911470,0.087771857,0.046049301,0.125060674,0.174852165,0.374297361,0.017299151,0.022860245,0.007523526,0.010430639,0.002471307,0.110595567
10325,0.756489627,0.092742721,0.052249337,0.124931360,0.159626478,0.368024516,0.022611463,0.022980497,0.007029363,0.010400860,0.000534362,0.126865099
10326,0.759129463,0.095530890,0.038033062,0.133440250,0.161406935,0.358057103,0.029484573,0.017034399,0.011381977,0.007804826,0.000000000,0.128298641
10327,0.779968415,0.117387185,0.037210970,0.146244199,0.188506440,0.331373014,0.018529654,0.024073383,0.006701722,0.008657283,0.000000000,0.100299222
10328,0.827909077,0.127859172,0.061674078,0.185381296,0.197308756,0.248642148,0.023439411,0.015682720,0.006812779,0.007850768,0.000000000,0.115384495
10329,0.812751540,0.109500263,0.051100454,0.179249285,0.186389562,0.290103367,0.023495471,0.021820182,0.008157712,0.008157712,0.000000000,0.107326199
10401,0.733308759,0.102860398,0.045861108,0.140967076,0.218832831,0.303392775,0.014736237,0.024013355,0.009028976,0.006790061,0.001156115,0.117230061
10402,0.707808180,0.110474785,0.050816293,0.132129389,0.224140960,0.289994847,0.014709671,0.024283840,0.008631392,0.004953974,0.000000000,0.115961633
10403,0.782051282,0.112508556,0.025325120,0.144849418,0.183350445,0.326745380,0.020876112,0.028405202,0.006245722,0.004620123,0.001112252,0.133299110
10404,0.753462224,0.100896451,0.027625320,0.126966703,0.222557629,0.318971826,0.014544457,0.025521405,0.009970728,0.004573729,0.000000000,0.133369923
10405,0.754891501,0.095229183,0.056332703,0.129308054,0.199932621,0.307248872,0.012588669,0.022929495,0.008431751,0.009386288,0.000000000,0.137518950
10406,0.739457969,0.103778387,0.058493571,0.150235636,0.224696629,0.253731588,0.020515936,0.020606250,0.016018325,0.006018161,0.000000000,0.123688402
10407,0.821256039,0.110641892,0.080236486,0.226351351,0.163851351,0.253378378,0.042229730,0.015202703,0.004222973,0.010979730,0.001689189,0.084459459
10408,0.729600000,0.101769912,0.053097345,0.178097345,0.219026549,0.252212389,0.016592920,0.024336283,0.002212389,0.006637168,0.000000000,0.129424779
10409,0.735034715,0.102128570,0.069730251,0.116985379,0.214110371,0.298951308,0.020775944,0.021625533,0.006646783,0.011392486,0.000000000,0.118144818
10410,0.779680448,0.119925814,0.063777612,0.124621430,0.206763776,0.288451646,0.011307772,0.019459347,0.008151575,0.006925454,0.003365063,0.132473244
10411,0.845704754,0.124505929,0.069169960,0.250000000,0.141304348,0.224308300,0.029644269,0.018774704,0.008893281,0.004940711,0.000988142,0.118577075
10412,0.891735537,0.133520075,0.086834734,0.233426704,0.148459384,0.206349206,0.038281979,0.009337068,0.004668534,0.004668534,0.000000000,0.121381886
10413,0.870229008,0.103638368,0.080485116,0.196251378,0.186328556,0.235942668,0.027563396,0.011025358,0.005512679,0.003307607,0.000000000,0.138919515
10414,0.651866272,0.098923532,0.061467328,0.137739082,0.183760602,0.318673297,0.017932358,0.028168138,0.006310907,0.019753595,0.000000000,0.112904693
10415,0.867697986,0.093954558,0.044361463,0.198628276,0.159566368,0.278988804,0.026769467,0.020978656,0.002590543,0.006264690,0.000000000,0.155181401
10416,0.743176018,0.100669358,0.059295520,0.153171003,0.177048984,0.286065957,0.025713260,0.029911702,0.006072433,0.001815923,0.000000000,0.142488378
10417,0.657779657,0.105193259,0.044548452,0.159375343,0.190857300,0.279677597,0.015486353,0.038005129,0.011604690,0.005792270,0.000000000,0.135924162
10418,0.848059455,0.145507813,0.097656250,0.193359375,0.162109375,0.211914063,0.035156250,0.017578125,0.000976563,0.010742188,0.000000000,0.116210938
10419,0.875562219,0.130360206,0.099485420,0.209262436,0.158662093,0.209262436,0.033447684,0.014579760,0.006003431,0.006003431,0.000000000,0.126072041
10420,0.888972810,0.118600683,0.087030717,0.201365188,0.170648464,0.220136519,0.040955631,0.017064846,0.006825939,0.009385666,0.000000000,0.118600683
10421,0.749279539,0.129719264,0.108422072,0.200387222,0.160696999,0.215876089,0.045498548,0.006776379,0.003872217,0.005808325,0.000968054,0.110358180
